active,TP,FP,FN,TN,precision,recall,F1,jaccard,method,E,rounds,local_epochs,upload_kib,coef_err,test_mse,lam,scenario,rep,final_obj,tau
291,28,263,2,307,0.0962199312714776,0.9333333333333332,0.1744548286604361,0.0955631399317406,FedAvg,15.0,8.0,120.0,112.5,3.1920300955903738,33.778440291751195,0.3110141462139059,Correlated,3045,22.192048354781697,
75,24,51,6,519,0.32,0.8,0.4571428571428571,0.2962962962962963,FedAvg-ST,15.0,9.0,120.0,126.5625,3.365966199277291,35.27502654464058,0.3110141462139059,Correlated,3045,20.584372317072063,0.1055976750664011
288,28,260,2,310,0.0972222222222222,0.9333333333333332,0.1761006289308176,0.096551724137931,FedAvg,20.0,7.0,140.0,98.4375,3.196216752940655,33.820207642721265,0.3110141462139059,Correlated,3045,22.18540581177063,
75,24,51,6,519,0.32,0.8,0.4571428571428571,0.2962962962962963,FedAvg-ST,20.0,8.0,140.0,112.5,3.369118659478737,35.27302788813485,0.3110141462139059,Correlated,3045,20.601502875690176,0.1055976750664011
148,30,118,0,452,0.2027027027027027,1.0,0.3370786516853933,0.2027027027027027,Pooled,,,,,2.220627520009926,22.490088984588397,0.1654612896589531,Correlated,3046,,
103,26,77,4,493,0.2524271844660194,0.8666666666666667,0.3909774436090226,0.2429906542056074,Local-only,,0.0,,0.0,3.160680848214983,27.083697457330608,0.2436959050427143,Correlated,3046,,
220,28,192,2,378,0.1272727272727272,0.9333333333333332,0.2239999999999999,0.1261261261261261,One-shot,,1.0,,14.0625,3.109869638979463,26.63795920429429,0.3039816833965594,Correlated,3046,,
61,28,33,2,537,0.4590163934426229,0.9333333333333332,0.6153846153846154,0.4444444444444444,ADMM,,101.0,,1420.3125,2.3995438480047837,23.89212741584542,0.3039816833965594,Correlated,3046,,
295,30,265,0,305,0.1016949152542373,1.0,0.1846153846153846,0.1016949152542373,FedAvg,1.0,19.0,19.0,267.1875,3.076120227883818,26.434720992404458,0.3039816833965594,Correlated,3046,15.184805230018744,
76,23,53,7,517,0.3026315789473684,0.7666666666666667,0.4339622641509433,0.2771084337349397,FedAvg-ST,1.0,20.0,19.0,281.25,3.251619629633636,28.315155208083823,0.3039816833965594,Correlated,3046,14.01365435643128,0.0824860131939038
265,29,236,1,334,0.1094339622641509,0.9666666666666668,0.1966101694915254,0.1090225563909774,FedAvg,2.0,12.0,24.0,168.75,3.0960521777809533,26.47415299983364,0.3039816833965594,Correlated,3046,14.978495631386975,
89,25,64,5,506,0.2808988764044944,0.8333333333333334,0.4201680672268907,0.2659574468085106,FedAvg-ST,2.0,13.0,24.0,182.8125,3.24202980856302,28.138281292640063,0.3039816833965594,Correlated,3046,14.065721885188944,0.0659233088313611
240,28,212,2,358,0.1166666666666666,0.9333333333333332,0.2074074074074074,0.1157024793388429,FedAvg,3.0,9.0,27.0,126.5625,3.0787462861839323,26.37126039524693,0.3039816833965594,Correlated,3046,14.93888752990496,
86,25,61,5,509,0.2906976744186046,0.8333333333333334,0.4310344827586207,0.2747252747252747,FedAvg-ST,3.0,10.0,27.0,140.625,3.229624412837431,28.07860340233686,0.3039816833965594,Correlated,3046,14.101636025051516,0.0659233088313611
230,28,202,2,368,0.1217391304347826,0.9333333333333332,0.2153846153846154,0.1206896551724138,FedAvg,5.0,7.0,35.0,98.4375,3.0829301266415063,26.468838370903875,0.3039816833965594,Correlated,3046,14.944623741537724,
89,25,64,5,506,0.2808988764044944,0.8333333333333334,0.4201680672268907,0.2659574468085106,FedAvg-ST,5.0,8.0,35.0,112.5,3.236411709792568,28.161491307729985,0.3039816833965594,Correlated,3046,14.14372602370744,0.0659233088313611
224,28,196,2,374,0.125,0.9333333333333332,0.2204724409448819,0.1238938053097345,FedAvg,8.0,6.0,48.0,84.375,3.100268002810112,26.59595772562164,0.3039816833965594,Correlated,3046,14.966542845389688,
89,25,64,5,506,0.2808988764044944,0.8333333333333334,0.4201680672268907,0.2659574468085106,FedAvg-ST,8.0,7.0,48.0,98.4375,3.252762497724026,28.257014378374247,0.3039816833965594,Correlated,3046,14.174059422919452,0.0659233088313611
222,28,194,2,376,0.1261261261261261,0.9333333333333332,0.2222222222222221,0.125,FedAvg,10.0,5.0,50.0,70.3125,3.1047746245612746,26.61687547210505,0.3039816833965594,Correlated,3046,14.971226406195743,
88,25,63,5,507,0.2840909090909091,0.8333333333333334,0.4237288135593221,0.2688172043010752,FedAvg-ST,10.0,6.0,50.0,84.375,3.257057141450574,28.26938737519604,0.3039816833965594,Correlated,3046,14.17840929432451,0.0659233088313611
222,28,194,2,376,0.1261261261261261,0.9333333333333332,0.2222222222222221,0.125,FedAvg,15.0,4.0,60.0,56.25,3.1083160811000248,26.63199934534502,0.3039816833965594,Correlated,3046,14.97437683473201,
89,25,64,5,506,0.2808988764044944,0.8333333333333334,0.4201680672268907,0.2659574468085106,FedAvg-ST,15.0,5.0,60.0,70.3125,3.260164675371116,28.27454985409579,0.3039816833965594,Correlated,3046,14.1814136979613,0.0659233088313611
220,28,192,2,378,0.1272727272727272,0.9333333333333332,0.2239999999999999,0.1261261261261261,FedAvg,20.0,4.0,80.0,56.25,3.109446918281328,26.63711721013463,0.3039816833965594,Correlated,3046,14.974556120202909,
89,25,64,5,506,0.2808988764044944,0.8333333333333334,0.4201680672268907,0.2659574468085106,FedAvg-ST,20.0,5.0,80.0,70.3125,3.261145451211632,28.276174065281957,0.3039816833965594,Correlated,3046,14.181606248132365,0.0659233088313611
90,29,61,1,509,0.3222222222222222,0.9666666666666668,0.4833333333333334,0.3186813186813186,Pooled,,,,,2.172707466015381,25.61628468435185,0.2460292258427244,Correlated,3047,,
104,25,79,5,491,0.2403846153846154,0.8333333333333334,0.373134328358209,0.2293577981651376,Local-only,,0.0,,0.0,3.3309214422133526,31.17306818496795,0.2636869536120789,Correlated,3047,,
227,27,200,3,370,0.118942731277533,0.9,0.2101167315175097,0.117391304347826,One-shot,,1.0,,14.0625,3.2135200768555814,29.95202917865653,0.3135456349258075,Correlated,3047,,
65,28,37,2,533,0.4307692307692308,0.9333333333333332,0.5894736842105264,0.417910447761194,ADMM,,104.0,,1462.5,2.2957323946567643,26.245997846268125,0.3135456349258075,Correlated,3047,,
274,27,247,3,323,0.0985401459854014,0.9,0.1776315789473684,0.0974729241877256,FedAvg,1.0,16.0,16.0,225.0,2.9603473224107284,28.845852141217797,0.3135456349258075,Correlated,3047,18.81052431317561,
75,26,49,4,521,0.3466666666666667,0.8666666666666667,0.4952380952380952,0.3291139240506329,FedAvg-ST,1.0,17.0,16.0,239.0625,3.1001033042852666,30.634671072110987,0.3135456349258075,Correlated,3047,17.662244925454115,0.0850812097965828
252,27,225,3,345,0.1071428571428571,0.9,0.1914893617021276,0.1058823529411764,FedAvg,2.0,10.0,20.0,140.625,3.098108869737206,29.354562974229427,0.3135456349258075,Correlated,3047,18.69426174122186,
88,25,63,5,507,0.2840909090909091,0.8333333333333334,0.4237288135593221,0.2688172043010752,FedAvg-ST,2.0,11.0,20.0,154.6875,3.2102024396503093,31.04674519727457,0.3135456349258075,Correlated,3047,17.887881337709004,0.0679974052810747
244,28,216,2,354,0.1147540983606557,0.9333333333333332,0.2043795620437956,0.1138211382113821,FedAvg,3.0,8.0,24.0,112.5,3.151515881953602,29.63876446723976,0.3135456349258075,Correlated,3047,18.75517876114254,
71,24,47,6,523,0.3380281690140845,0.8,0.4752475247524753,0.3116883116883117,FedAvg-ST,3.0,9.0,24.0,126.5625,3.295434543505823,31.71747776582473,0.3135456349258075,Correlated,3047,18.0565947320371,0.0850812097965828
230,27,203,3,367,0.117391304347826,0.9,0.2076923076923076,0.1158798283261802,FedAvg,5.0,6.0,30.0,84.375,3.188724778867762,29.82689187371683,0.3135456349258075,Correlated,3047,18.8188913633822,
88,24,64,6,506,0.2727272727272727,0.8,0.4067796610169491,0.2553191489361702,FedAvg-ST,5.0,7.0,30.0,98.4375,3.2800659939230696,31.386899336260388,0.3135456349258075,Correlated,3047,18.06278881452681,0.0679974052810747
227,27,200,3,370,0.118942731277533,0.9,0.2101167315175097,0.117391304347826,FedAvg,8.0,5.0,40.0,70.3125,3.206695250373644,29.919199697457493,0.3135456349258075,Correlated,3047,18.86576574286756,
92,24,68,6,502,0.2608695652173913,0.8,0.3934426229508196,0.2448979591836734,FedAvg-ST,8.0,6.0,40.0,84.375,3.2988219396644496,31.501414846017827,0.3135456349258075,Correlated,3047,18.1065075968784,0.0679974052810747
227,27,200,3,370,0.118942731277533,0.9,0.2101167315175097,0.117391304347826,FedAvg,10.0,5.0,50.0,70.3125,3.2107002254775483,29.938773993779293,0.3135456349258075,Correlated,3047,18.87720474416621,
93,24,69,6,501,0.2580645161290322,0.8,0.3902439024390244,0.2424242424242424,FedAvg-ST,10.0,6.0,50.0,84.375,3.302912576897939,31.528699381222022,0.3135456349258075,Correlated,3047,18.11638664205556,0.0679974052810747
227,27,200,3,370,0.118942731277533,0.9,0.2101167315175097,0.117391304347826,FedAvg,15.0,4.0,60.0,56.25,3.2131300169549406,29.949590855415643,0.3135456349258075,Correlated,3047,18.884862465035944,
94,24,70,6,500,0.2553191489361702,0.8,0.3870967741935484,0.24,FedAvg-ST,15.0,5.0,60.0,70.3125,3.305268200977384,31.547322151534985,0.3135456349258075,Correlated,3047,18.12206401325474,0.0679974052810747
227,27,200,3,370,0.118942731277533,0.9,0.2101167315175097,0.117391304347826,FedAvg,20.0,4.0,80.0,56.25,3.2134742379386774,29.951489765326627,0.3135456349258075,Correlated,3047,18.88549751446398,
95,24,71,6,499,0.2526315789473684,0.8,0.384,0.2376237623762376,FedAvg-ST,20.0,5.0,80.0,70.3125,3.305574802561548,31.55134611725297,0.3135456349258075,Correlated,3047,18.122283439079062,0.0679974052810747
181,30,151,0,419,0.1657458563535911,1.0,0.2843601895734597,0.1657458563535911,Pooled,,,,,1.8013093624899452,24.273751938283368,0.1202502676632138,Correlated,3048,,
162,27,135,3,435,0.1666666666666666,0.9,0.28125,0.1636363636363636,Local-only,,0.0,,0.0,2.7400139684412657,28.079926297696723,0.1706807042437375,Correlated,3048,,
275,27,248,3,322,0.0981818181818181,0.9,0.1770491803278688,0.0971223021582733,One-shot,,1.0,,14.0625,2.5420390283512773,26.749124548967018,0.2561803505699814,Correlated,3048,,
73,30,43,0,527,0.410958904109589,1.0,0.5825242718446603,0.410958904109589,ADMM,,97.0,,1364.0625,1.7529821456671804,23.889707773001494,0.2561803505699814,Correlated,3048,,
328,29,299,1,271,0.0884146341463414,0.9666666666666668,0.1620111731843575,0.0881458966565349,FedAvg,1.0,22.0,22.0,309.375,2.5305547153357923,26.330910580825957,0.2561803505699814,Correlated,3048,16.270275190382616,
82,26,56,4,514,0.3170731707317073,0.8666666666666667,0.4642857142857143,0.3023255813953488,FedAvg-ST,1.0,23.0,22.0,323.4375,2.6453199561658125,27.72581433773232,0.2561803505699814,Correlated,3048,14.879727721154351,0.086980125332563
305,27,278,3,292,0.0885245901639344,0.9,0.1611940298507462,0.0876623376623376,FedAvg,2.0,13.0,26.0,182.8125,2.5350662680064437,26.50794466267587,0.2561803505699814,Correlated,3048,16.110850467094444,
82,25,57,5,513,0.3048780487804878,0.8333333333333334,0.4464285714285714,0.2873563218390804,FedAvg-ST,2.0,14.0,26.0,196.875,2.66505799376932,27.868911660835277,0.2561803505699814,Correlated,3048,14.958874165947234,0.086980125332563
295,27,268,3,302,0.0915254237288135,0.9,0.1661538461538461,0.0906040268456375,FedAvg,3.0,10.0,30.0,140.625,2.5390729078735723,26.644347289536917,0.2561803505699814,Correlated,3048,16.10836984311446,
83,25,58,5,512,0.3012048192771084,0.8333333333333334,0.4424778761061946,0.2840909090909091,FedAvg-ST,3.0,11.0,30.0,154.6875,2.669977297333033,27.94855414796085,0.2561803505699814,Correlated,3048,14.993221390769806,0.086980125332563
282,27,255,3,315,0.0957446808510638,0.9,0.173076923076923,0.0947368421052631,FedAvg,5.0,7.0,35.0,98.4375,2.538585638980161,26.715805667865588,0.2561803505699814,Correlated,3048,16.126502226858683,
83,25,58,5,512,0.3012048192771084,0.8333333333333334,0.4424778761061946,0.2840909090909091,FedAvg-ST,5.0,8.0,35.0,112.5,2.669779085947499,27.95642669970231,0.2561803505699814,Correlated,3048,14.99355424759234,0.086980125332563
279,27,252,3,318,0.0967741935483871,0.9,0.174757281553398,0.0957446808510638,FedAvg,8.0,6.0,48.0,84.375,2.539314106825109,26.74636154540718,0.2561803505699814,Correlated,3048,16.14282385249105,
83,25,58,5,512,0.3012048192771084,0.8333333333333334,0.4424778761061946,0.2840909090909091,FedAvg-ST,8.0,7.0,48.0,98.4375,2.6706286450961074,27.96535954818811,0.2561803505699814,Correlated,3048,14.989454102984888,0.086980125332563
278,27,251,3,319,0.0971223021582733,0.9,0.1753246753246753,0.096085409252669,FedAvg,10.0,5.0,50.0,70.3125,2.5402892644548687,26.750218751823915,0.2561803505699814,Correlated,3048,16.14631336604809,
83,25,58,5,512,0.3012048192771084,0.8333333333333334,0.4424778761061946,0.2840909090909091,FedAvg-ST,10.0,6.0,50.0,84.375,2.671427619140238,27.966752255283087,0.2561803505699814,Correlated,3048,14.98857345983832,0.086980125332563
276,27,249,3,321,0.0978260869565217,0.9,0.1764705882352941,0.0967741935483871,FedAvg,15.0,4.0,60.0,56.25,2.541699096255419,26.750465344257822,0.2561803505699814,Correlated,3048,16.148890471650873,
84,26,58,4,512,0.3095238095238095,0.8666666666666667,0.4561403508771929,0.2954545454545454,FedAvg-ST,15.0,5.0,60.0,70.3125,2.6727016050503263,27.96815802074311,0.2561803505699814,Correlated,3048,14.988047254957715,0.086980125332563
275,27,248,3,322,0.0981818181818181,0.9,0.1770491803278688,0.0971223021582733,FedAvg,20.0,4.0,80.0,56.25,2.541996048449624,26.74946564564005,0.2561803505699814,Correlated,3048,16.148836079265795,
83,26,57,4,513,0.3132530120481928,0.8666666666666667,0.4601769911504426,0.2988505747126437,FedAvg-ST,20.0,5.0,80.0,70.3125,2.6729481484985973,27.96780905956848,0.2561803505699814,Correlated,3048,14.987827447959322,0.086980125332563
123,29,94,1,476,0.2357723577235772,0.9666666666666668,0.3790849673202615,0.2338709677419354,Pooled,,,,,2.33849367079462,27.26732690999728,0.2220047298360814,Correlated,3049,,
75,24,51,6,519,0.32,0.8,0.4571428571428571,0.2962962962962963,Local-only,,0.0,,0.0,3.435095937360087,32.51905106269738,0.4558197705698764,Correlated,3049,,
229,27,202,3,368,0.1179039301310043,0.9,0.2084942084942084,0.1163793103448275,One-shot,,1.0,,14.0625,3.428569384703419,32.50085445737352,0.4148623297528049,Correlated,3049,,
51,27,24,3,546,0.5294117647058824,0.9,0.6666666666666667,0.5,ADMM,,96.0,,1350.0,2.62191365863874,28.679560789963887,0.4148623297528049,Correlated,3049,,
564,30,534,0,36,0.0531914893617021,1.0,0.101010101010101,0.0531914893617021,FedAvg,1.0,17.0,17.0,239.0625,3.418405699882657,32.277327089896815,0.4148623297528049,Correlated,3049,27.3877162495069,
62,21,41,9,529,0.3387096774193548,0.7,0.4565217391304347,0.2957746478873239,FedAvg-ST,1.0,18.0,17.0,253.125,3.567707883634645,33.86404924594317,0.4148623297528049,Correlated,3049,21.30446511999472,0.1125736893857561
552,30,522,0,48,0.0543478260869565,1.0,0.1030927835051546,0.0543478260869565,FedAvg,2.0,11.0,22.0,154.6875,3.4132273897031435,32.45005161786138,0.4148623297528049,Correlated,3049,27.26476335719762,
90,23,67,7,503,0.2555555555555555,0.7666666666666667,0.3833333333333333,0.2371134020618556,FedAvg-ST,2.0,12.0,22.0,168.75,3.5142692932872044,33.501717382713785,0.4148623297528049,Correlated,3049,21.363271576920344,0.0899695573141289
527,30,497,0,73,0.0569259962049335,1.0,0.1077199281867145,0.0569259962049335,FedAvg,3.0,10.0,30.0,140.625,3.410896943733051,32.47996653696118,0.4148623297528049,Correlated,3049,26.916970560504858,
84,23,61,7,509,0.2738095238095238,0.7666666666666667,0.4035087719298246,0.2527472527472527,FedAvg-ST,3.0,11.0,30.0,154.6875,3.5181287113423934,33.52360156247367,0.4148623297528049,Correlated,3049,21.377688496128037,0.0899695573141289
484,29,455,1,115,0.0599173553719008,0.9666666666666668,0.11284046692607,0.0597938144329896,FedAvg,5.0,9.0,45.0,126.5625,3.4107380805191085,32.49844253838761,0.4148623297528049,Correlated,3049,26.175511337681307,
52,22,30,8,540,0.4230769230769231,0.7333333333333333,0.5365853658536585,0.3666666666666666,FedAvg-ST,5.0,10.0,45.0,140.625,3.60813706757236,34.17324046265449,0.4148623297528049,Correlated,3049,21.373223591197032,0.1125736893857561
446,28,418,2,152,0.0627802690582959,0.9333333333333332,0.1176470588235294,0.0625,FedAvg,8.0,9.0,72.0,126.5625,3.4037427646324794,32.50886300924256,0.4148623297528049,Correlated,3049,25.49586002898198,
53,22,31,8,539,0.4150943396226415,0.7333333333333333,0.5301204819277109,0.360655737704918,FedAvg-ST,8.0,10.0,72.0,140.625,3.620315677974556,34.24035583813521,0.4148623297528049,Correlated,3049,21.38264273590564,0.1125736893857561
417,28,389,2,181,0.0671462829736211,0.9333333333333332,0.1252796420581655,0.0668257756563245,FedAvg,10.0,9.0,90.0,126.5625,3.4003560087637648,32.50759441556988,0.4148623297528049,Correlated,3049,25.206071012028943,
50,22,28,8,542,0.44,0.7333333333333333,0.5499999999999999,0.3793103448275862,FedAvg-ST,10.0,10.0,90.0,140.625,3.624921637867654,34.26022208063354,0.4148623297528049,Correlated,3049,21.38122716625586,0.1125736893857561
374,28,346,2,224,0.0748663101604278,0.9333333333333332,0.1386138613861386,0.0744680851063829,FedAvg,15.0,9.0,135.0,126.5625,3.389194211345335,32.47485290408265,0.4148623297528049,Correlated,3049,24.74801156250495,
48,23,25,7,545,0.4791666666666667,0.7666666666666667,0.5897435897435898,0.4181818181818181,FedAvg-ST,15.0,10.0,135.0,140.625,3.624958064404284,34.238567922832786,0.4148623297528049,Correlated,3049,21.36181315974428,0.1125736893857561
351,27,324,3,246,0.0769230769230769,0.9,0.1417322834645669,0.0762711864406779,FedAvg,20.0,9.0,180.0,126.5625,3.3799023145293967,32.40114991264075,0.4148623297528049,Correlated,3049,24.42881363984407,
49,23,26,7,544,0.4693877551020408,0.7666666666666667,0.5822784810126582,0.4107142857142857,FedAvg-ST,20.0,10.0,180.0,140.625,3.620652671548565,34.18871037988732,0.4148623297528049,Correlated,3049,21.340654574261364,0.1125736893857561
159,25,134,5,436,0.1572327044025157,0.8333333333333334,0.2645502645502646,0.1524390243902439,Pooled,,,,,2.9965468203147463,39.58763376505336,0.258847926199983,Heterogeneous,2000,,
67,19,48,11,522,0.2835820895522388,0.6333333333333333,0.3917525773195876,0.2435897435897435,Local-only,,0.0,,0.0,2.973767503875385,40.618002449036815,0.375738956800168,Heterogeneous,2000,,
171,24,147,6,423,0.1403508771929824,0.8,0.2388059701492537,0.135593220338983,One-shot,,1.0,,14.0625,3.270213746860046,41.50597194526333,0.5607626250759694,Heterogeneous,2000,,
51,23,28,7,542,0.4509803921568627,0.7666666666666667,0.5679012345679013,0.396551724137931,ADMM,,58.0,,815.625,3.286395500269951,41.529304684846366,0.5607626250759694,Heterogeneous,2000,,
231,25,206,5,364,0.1082251082251082,0.8333333333333334,0.1915708812260536,0.1059322033898305,FedAvg,1.0,13.0,13.0,182.8125,3.1459441249352045,40.86391165403013,0.5607626250759694,Heterogeneous,2000,28.618151456221632,
25,20,5,10,565,0.8,0.6666666666666666,0.7272727272727272,0.5714285714285714,FedAvg-ST,1.0,14.0,13.0,196.875,3.653424698997435,44.98861887196454,0.5607626250759694,Heterogeneous,2000,26.943852116781887,0.1521640145347917
203,25,178,5,392,0.1231527093596059,0.8333333333333334,0.2145922746781116,0.1201923076923077,FedAvg,2.0,9.0,18.0,126.5625,3.2384694925429542,41.38953996966715,0.5607626250759694,Heterogeneous,2000,28.431500179374964,
25,18,7,12,563,0.72,0.6,0.6545454545454547,0.4864864864864865,FedAvg-ST,2.0,10.0,18.0,140.625,3.7230220771966978,45.39560215618891,0.5607626250759694,Heterogeneous,2000,27.052170703693907,0.1521640145347917
