"active","TP","FP","FN","TN","precision","recall","F1","jaccard","coef_err","test_mse","rule","E","seed","rounds","converged","nnz"
19.5,14.8,4.7,15.2,565.3,0.758974358974359,0.493333333333333,0.597979797979798,0.426512968299712,1.24428896515063,1.62864495873782,"val_mse_local_thresh",5,13,5,TRUE,NA
39,19,20,11,550,0.487179487179487,0.633333333333333,0.550724637681159,0.38,1.49510623827978,1.85997043660833,"val_1se",5,13,3,TRUE,39
20.9,10.6,10.3,19.4,559.7,0.507177033492823,0.353333333333333,0.416502946954813,0.26302729528536,1.50977646261669,1.91232200124211,"val_1se_localonly",5,13,3,TRUE,NA
6.3,5.8,0.5,24.2,569.5,0.920634920634921,0.193333333333333,0.319559228650138,0.19016393442623,1.55350475993958,1.97077453001513,"val_1se_local_thresh",5,13,3,TRUE,NA
10,10,0,20,570,1,0.333333333333333,0.5,0.333333333333333,1.53778155221642,1.91205709301242,"val_1se_thresh",5,13,3,TRUE,10
54,22,32,8,538,0.407407407407407,0.733333333333333,0.523809523809524,0.354838709677419,1.42898905844079,1.77229387507979,"BIC_corrected",5,13,4,TRUE,54
28.8,13.3,15.5,16.7,554.5,0.461805555555556,0.443333333333333,0.452380952380952,0.292307692307692,1.45401247411396,1.85592331785912,"BIC_corrected_localonly",5,13,4,TRUE,NA
8.5,7.5,1,22.5,569,0.882352941176471,0.25,0.38961038961039,0.241935483870968,1.48304282918423,1.86396056491192,"BIC_corrected_local_thresh",5,13,4,TRUE,NA
14,13,1,17,569,0.928571428571429,0.433333333333333,0.590909090909091,0.419354838709677,1.46267253159449,1.79797474152373,"BIC_corrected_thresh",5,13,4,TRUE,14
101,24,77,6,493,0.237623762376238,0.8,0.366412213740458,0.224299065420561,1.47819203823402,1.81916511149251,"path_best_F1",5,13,4,TRUE,101
212,27,185,3,385,0.127358490566038,0.9,0.223140495867769,0.125581395348837,1.18527903891102,1.89447014638444,"val_mse",5,14,6,TRUE,212
104.5,19.1,85.4,10.9,484.6,0.182775119617225,0.636666666666667,0.284014869888476,0.165511265164645,1.29964682951943,2.19130062359268,"val_mse_localonly",5,14,6,TRUE,NA
